grid_id,centroid_lat,centroid_lon,base_cnt,heat_cnt,heat_ratio,data_quality,func_type
ws0eg6g,23.1749730000000014,113.350753999999995,54,45,0.83333333333333333,medium,
ws0eg6h,23.170853000000001,113.352126999999996,187,156,0.83422459893048128,high,
ws0eg6j,23.170853000000001,113.353499999999997,130,126,0.96923076923076923,high,
ws0eg6k,23.1722259999999984,113.352126999999996,108,89,0.82407407407407407,high,
ws0eg6m,23.1722259999999984,113.353499999999997,52,45,0.86538461538461538,medium,
ws0eg6n,23.170853000000001,113.354873999999995,164,141,0.85975609756097561,high,
ws0eg6p,23.170853000000001,113.356246999999996,72,72,1.00000000000000000,medium,
ws0eg6q,23.1722259999999984,113.354873999999995,39,40,1.02564102564102564,medium,
ws0eg6r,23.1722259999999984,113.356246999999996,34,28,0.82352941176470588,medium,
ws0eg6s,23.1735989999999994,113.352126999999996,70,77,1.10000000000000000,medium,
ws0eg6t,23.1735989999999994,113.353499999999997,45,51,1.13333333333333333,medium,
ws0eg6u,23.1749730000000014,113.352126999999996,52,42,0.80769230769230769,medium,
ws0eg6v,23.1749730000000014,113.353499999999997,40,26,0.65000000000000000,medium,
ws0eg6w,23.1735989999999994,113.354873999999995,32,37,1.15625000000000000,medium,
ws0eg6x,23.1735989999999994,113.356246999999996,30,41,1.36666666666666667,medium,
ws0eg6z,23.1749730000000014,113.356246999999996,45,39,0.86666666666666667,medium,
ws0eg70,23.1763459999999988,113.346633999999995,216,242,1.12037037037037037,high,
ws0eg71,23.1763459999999988,113.348006999999996,236,200,0.84745762711864407,high,
ws0eg72,23.1777189999999997,113.346633999999995,273,233,0.85347985347985348,high,
ws0eg73,23.1777189999999997,113.348006999999996,74,68,0.91891891891891892,medium,
ws0eg74,23.1763459999999988,113.349379999999996,60,52,0.86666666666666667,medium,
ws0eg76,23.1777189999999997,113.349379999999996,30,28,0.93333333333333333,medium,
ws0eg78,23.1790920000000007,113.346633999999995,109,71,0.65137614678899083,high,
ws0eg79,23.1790920000000007,113.348006999999996,35,31,0.88571428571428571,medium,
ws0eg7b,23.1804659999999991,113.346633999999995,280,205,0.73214285714285714,high,
ws0eg7c,23.1804659999999991,113.348006999999996,200,184,0.92000000000000000,high,
ws0eg7f,23.1804659999999991,113.349379999999996,33,26,0.78787878787878788,medium,
ws0eg7g,23.1804659999999991,113.350753999999995,45,57,1.26666666666666667,medium,
ws0eg7j,23.1763459999999988,113.353499999999997,31,31,1.00000000000000000,medium,
ws0eg7n,23.1763459999999988,113.354873999999995,43,27,0.62790697674418605,medium,
ws0eg7q,23.1777189999999997,113.354873999999995,41,31,0.75609756097560976,medium,
ws0eg7u,23.1804659999999991,113.352126999999996,51,40,0.78431372549019608,medium,
ws0eg7v,23.1804659999999991,113.353499999999997,43,33,0.76744186046511628,medium,
ws0eg7w,23.1790920000000007,113.354873999999995,35,32,0.91428571428571429,medium,
ws0eg81,23.159866000000001,113.358993999999996,33,21,0.63636363636363636,medium,
ws0eg82,23.1612399999999994,113.357619999999997,50,37,0.74000000000000000,medium,
ws0eg83,23.1612399999999994,113.358993999999996,72,54,0.75000000000000000,medium,
ws0eg84,23.159866000000001,113.360366999999997,44,26,0.59090909090909091,medium,
ws0eg86,23.1612399999999994,113.360366999999997,72,64,0.88888888888888889,medium,
ws0eg87,23.1612399999999994,113.361739999999998,127,88,0.69291338582677165,high,
ws0eg88,23.1626130000000003,113.357619999999997,135,97,0.71851851851851852,high,
ws0eg89,23.1626130000000003,113.358993999999996,179,121,0.67597765363128492,high,
ws0eg8b,23.1639860000000013,113.357619999999997,99,58,0.58585858585858586,medium,
ws0eg8c,23.1639860000000013,113.358993999999996,85,57,0.67058823529411765,medium,
ws0eg8d,23.1626130000000003,113.360366999999997,313,208,0.66453674121405751,high,
ws0eg8e,23.1626130000000003,113.361739999999998,259,171,0.66023166023166023,high,
ws0eg8f,23.1639860000000013,113.360366999999997,151,89,0.58940397350993377,high,
ws0eg8g,23.1639860000000013,113.361739999999998,87,49,0.56321839080459770,medium,
ws0eg8h,23.159866000000001,113.363112999999998,66,67,1.01515151515151515,medium,
ws0eg8j,23.159866000000001,113.364486999999997,79,52,0.65822784810126582,medium,
ws0eg8k,23.1612399999999994,113.363112999999998,99,68,0.68686868686868687,medium,
ws0eg8m,23.1612399999999994,113.364486999999997,53,34,0.64150943396226415,medium,
ws0eg8n,23.159866000000001,113.365859999999998,78,71,0.91025641025641026,medium,
ws0eg8p,23.159866000000001,113.367232999999999,45,58,1.28888888888888889,medium,
ws0eg8q,23.1612399999999994,113.365859999999998,33,28,0.84848484848484848,medium,
ws0eg8s,23.1626130000000003,113.363112999999998,116,96,0.82758620689655172,high,
ws0eg8t,23.1626130000000003,113.364486999999997,76,48,0.63157894736842105,medium,
ws0eg8u,23.1639860000000013,113.363112999999998,116,62,0.53448275862068966,high,
ws0eg8v,23.1639860000000013,113.364486999999997,176,63,0.35795454545454545,high,
ws0eg8w,23.1626130000000003,113.365859999999998,30,30,1.00000000000000000,medium,
ws0eg8y,23.1639860000000013,113.365859999999998,144,94,0.65277777777777778,high,
ws0eg8z,23.1639860000000013,113.367232999999999,38,26,0.68421052631578947,medium,
ws0eg90,23.1653589999999987,113.357619999999997,51,27,0.52941176470588235,medium,
ws0eg91,23.1653589999999987,113.358993999999996,53,38,0.71698113207547170,medium,
ws0eg92,23.1667330000000007,113.357619999999997,33,29,0.87878787878787879,medium,
ws0eg93,23.1667330000000007,113.358993999999996,39,33,0.84615384615384615,medium,
ws0eg94,23.1653589999999987,113.360366999999997,43,38,0.88372093023255814,medium,
ws0eg95,23.1653589999999987,113.361739999999998,52,41,0.78846153846153846,medium,
ws0eg97,23.1667330000000007,113.361739999999998,35,33,0.94285714285714286,medium,
ws0eg98,23.1681060000000016,113.357619999999997,85,80,0.94117647058823529,medium,
ws0eg99,23.1681060000000016,113.358993999999996,126,114,0.90476190476190476,high,
ws0eg9b,23.169478999999999,113.357619999999997,138,126,0.91304347826086957,high,
ws0eg9c,23.169478999999999,113.358993999999996,69,68,0.98550724637681159,medium,
ws0eg9h,23.1653589999999987,113.363112999999998,68,46,0.67647058823529412,medium,
ws0eg9j,23.1653589999999987,113.364486999999997,81,46,0.56790123456790123,medium,
ws0eg9k,23.1667330000000007,113.363112999999998,32,27,0.84375000000000000,medium,
ws0eg9m,23.1667330000000007,113.364486999999997,45,24,0.53333333333333333,medium,
ws0eg9n,23.1653589999999987,113.365859999999998,65,39,0.60000000000000000,medium,
ws0eg9p,23.1653589999999987,113.367232999999999,40,31,0.77500000000000000,medium,
ws0eg9q,23.1667330000000007,113.365859999999998,42,27,0.64285714285714286,medium,
ws0egb0,23.159866000000001,113.368606999999997,40,47,1.17500000000000000,medium,
ws0egb1,23.159866000000001,113.369979999999998,49,36,0.73469387755102041,medium,
ws0egb3,23.1612399999999994,113.369979999999998,31,28,0.90322580645161290,medium,
ws0egb4,23.159866000000001,113.371352999999999,31,33,1.06451612903225806,medium,
ws0egb5,23.159866000000001,113.372726,30,31,1.03333333333333333,medium,
ws0egb6,23.1612399999999994,113.371352999999999,36,23,0.63888888888888889,medium,
ws0egb7,23.1612399999999994,113.372726,33,31,0.93939393939393939,medium,
ws0egb8,23.1626130000000003,113.368606999999997,41,41,1.00000000000000000,medium,
ws0egb9,23.1626130000000003,113.369979999999998,44,35,0.79545454545454545,medium,
ws0egbb,23.1639860000000013,113.368606999999997,37,25,0.67567567567567568,medium,
ws0egbc,23.1639860000000013,113.369979999999998,39,52,1.33333333333333333,medium,
ws0egbd,23.1626130000000003,113.371352999999999,44,45,1.02272727272727273,medium,
ws0egbe,23.1626130000000003,113.372726,47,36,0.76595744680851064,medium,
ws0egbf,23.1639860000000013,113.371352999999999,73,78,1.06849315068493151,medium,
ws0egbg,23.1639860000000013,113.372726,103,77,0.74757281553398058,high,
ws0egbh,23.159866000000001,113.374099999999999,55,49,0.89090909090909091,medium,
ws0egbj,23.159866000000001,113.375473,47,38,0.80851063829787234,medium,
ws0egbk,23.1612399999999994,113.374099999999999,46,29,0.63043478260869565,medium,
ws0egbm,23.1612399999999994,113.375473,59,53,0.89830508474576271,medium,
ws0egbn,23.159866000000001,113.376846,65,54,0.83076923076923077,medium,
ws0egbp,23.159866000000001,113.378219999999999,70,51,0.72857142857142857,medium,
ws0egbq,23.1612399999999994,113.376846,94,77,0.81914893617021277,medium,
ws0egbr,23.1612399999999994,113.378219999999999,215,191,0.88837209302325581,high,
ws0egbs,23.1626130000000003,113.374099999999999,64,50,0.78125000000000000,medium,
ws0egbt,23.1626130000000003,113.375473,203,211,1.03940886699507389,high,
ws0egbu,23.1639860000000013,113.374099999999999,314,318,1.01273885350318471,high,
ws0egbv,23.1639860000000013,113.375473,675,618,0.91555555555555556,high,
ws0egbw,23.1626130000000003,113.376846,340,357,1.05000000000000000,high,
ws0egbx,23.1626130000000003,113.378219999999999,464,424,0.91379310344827586,high,
ws0egby,23.1639860000000013,113.376846,488,488,1.00000000000000000,high,
ws0egbz,23.1639860000000013,113.378219999999999,510,469,0.91960784313725490,high,
ws0egc0,23.1653589999999987,113.368606999999997,47,44,0.93617021276595745,medium,
ws0egc1,23.1653589999999987,113.369979999999998,57,60,1.05263157894736842,medium,
ws0egc2,23.1667330000000007,113.368606999999997,40,46,1.15000000000000000,medium,
ws0egc3,23.1667330000000007,113.369979999999998,60,53,0.88333333333333333,medium,
ws0egc4,23.1653589999999987,113.371352999999999,324,280,0.86419753086419753,high,
ws0egc5,23.1653589999999987,113.372726,366,356,0.97267759562841530,high,
ws0egc6,23.1667330000000007,113.371352999999999,316,306,0.96835443037974684,high,
ws0egc7,23.1667330000000007,113.372726,781,717,0.91805377720870679,high,
ws0egc9,23.1681060000000016,113.369979999999998,41,45,1.09756097560975610,medium,
ws0egcd,23.1681060000000016,113.371352999999999,168,155,0.92261904761904762,high,
ws0egce,23.1681060000000016,113.372726,323,313,0.96904024767801858,high,
ws0egcg,23.169478999999999,113.372726,64,74,1.15625000000000000,medium,
ws0egch,23.1653589999999987,113.374099999999999,662,692,1.04531722054380665,high,
ws0egcj,23.1653589999999987,113.375473,585,540,0.92307692307692308,high,
ws0egck,23.1667330000000007,113.374099999999999,963,793,0.82346832814122534,high,
ws0egcm,23.1667330000000007,113.375473,351,360,1.02564102564102564,high,
ws0egcn,23.1653589999999987,113.376846,287,248,0.86411149825783972,high,
ws0egcp,23.1653589999999987,113.378219999999999,339,299,0.88200589970501475,high,
ws0egcq,23.1667330000000007,113.376846,243,217,0.89300411522633745,high,
ws0egcr,23.1667330000000007,113.378219999999999,214,216,1.00934579439252336,high,
ws0egcs,23.1681060000000016,113.374099999999999,250,237,0.94800000000000000,high,
ws0egct,23.1681060000000016,113.375473,293,253,0.86348122866894198,high,
ws0egcu,23.169478999999999,113.374099999999999,142,126,0.88732394366197183,high,
ws0egcv,23.169478999999999,113.375473,119,139,1.16806722689075630,high,
ws0egcw,23.1681060000000016,113.376846,224,202,0.90178571428571429,high,
ws0egcx,23.1681060000000016,113.378219999999999,120,126,1.05000000000000000,high,
ws0egcy,23.169478999999999,113.376846,411,401,0.97566909975669100,high,
ws0egcz,23.169478999999999,113.378219999999999,128,141,1.10156250000000000,high,
ws0egd0,23.170853000000001,113.357619999999997,85,75,0.88235294117647059,medium,
ws0egd1,23.170853000000001,113.358993999999996,70,81,1.15714285714285714,medium,
ws0egd2,23.1722259999999984,113.357619999999997,66,64,0.96969696969696970,medium,
ws0egd3,23.1722259999999984,113.358993999999996,102,88,0.86274509803921569,high,
ws0egd9,23.1735989999999994,113.358993999999996,36,54,1.50000000000000000,medium,
ws0egdb,23.1749730000000014,113.357619999999997,39,38,0.97435897435897436,medium,
ws0egdp,23.170853000000001,113.367232999999999,31,15,0.48387096774193548,medium,
ws0egdr,23.1722259999999984,113.367232999999999,32,26,0.81250000000000000,medium,
ws0ege4,23.1763459999999988,113.360366999999997,36,31,0.86111111111111111,medium,
ws0ege5,23.1763459999999988,113.361739999999998,93,106,1.13978494623655914,medium,
ws0egf2,23.1722259999999984,113.368606999999997,59,42,0.71186440677966102,medium,
ws0egf4,23.170853000000001,113.371352999999999,30,26,0.86666666666666667,medium,
ws0egf5,23.170853000000001,113.372726,47,40,0.85106382978723404,medium,
ws0egfg,23.1749730000000014,113.372726,46,33,0.71739130434782609,medium,
ws0egfh,23.170853000000001,113.374099999999999,264,288,1.09090909090909091,high,
ws0egfj,23.170853000000001,113.375473,202,170,0.84158415841584158,high,
ws0egfk,23.1722259999999984,113.374099999999999,87,80,0.91954022988505747,medium,
ws0egfm,23.1722259999999984,113.375473,135,142,1.05185185185185185,high,
ws0egfn,23.170853000000001,113.376846,297,344,1.15824915824915825,high,
ws0egfp,23.170853000000001,113.378219999999999,145,135,0.93103448275862069,high,
ws0egfq,23.1722259999999984,113.376846,76,121,1.59210526315789474,medium,
ws0egfr,23.1722259999999984,113.378219999999999,56,71,1.26785714285714286,medium,
ws0egfs,23.1735989999999994,113.374099999999999,196,151,0.77040816326530612,high,
ws0egft,23.1735989999999994,113.375473,131,121,0.92366412213740458,high,
ws0egfu,23.1749730000000014,113.374099999999999,74,74,1.00000000000000000,medium,
ws0egfw,23.1735989999999994,113.376846,95,88,0.92631578947368421,medium,
ws0egfx,23.1735989999999994,113.378219999999999,43,36,0.83720930232558140,medium,
ws0egfz,23.1749730000000014,113.378219999999999,38,28,0.73684210526315789,medium,
ws0egg5,23.1763459999999988,113.372726,89,77,0.86516853932584270,medium,
ws0eggp,23.1763459999999988,113.378219999999999,80,61,0.76250000000000000,medium,
ws0eggr,23.1777189999999997,113.378219999999999,70,70,1.00000000000000000,medium,
ws0egh0,23.1818390000000001,113.335648000000006,84,76,0.90476190476190476,medium,
ws0egh1,23.1818390000000001,113.337020999999993,63,49,0.77777777777777778,medium,
ws0egh2,23.183212000000001,113.335648000000006,75,55,0.73333333333333333,medium,
ws0egh3,23.183212000000001,113.337020999999993,46,39,0.84782608695652174,medium,
ws0egh4,23.1818390000000001,113.338393999999994,54,58,1.07407407407407407,medium,
ws0egh5,23.1818390000000001,113.339766999999995,48,60,1.25000000000000000,medium,
ws0egh6,23.183212000000001,113.338393999999994,36,54,1.50000000000000000,medium,
ws0egh7,23.183212000000001,113.339766999999995,32,31,0.96875000000000000,medium,
ws0egh8,23.1845859999999995,113.335648000000006,104,93,0.89423076923076923,high,
ws0egh9,23.1845859999999995,113.337020999999993,40,58,1.45000000000000000,medium,
ws0eghb,23.1859590000000004,113.335648000000006,267,262,0.98127340823970037,high,
ws0eghc,23.1859590000000004,113.337020999999993,81,66,0.81481481481481481,medium,
ws0eghd,23.1845859999999995,113.338393999999994,42,48,1.14285714285714286,medium,
ws0eghe,23.1845859999999995,113.339766999999995,33,30,0.90909090909090909,medium,
ws0eghf,23.1859590000000004,113.338393999999994,39,35,0.89743589743589744,medium,
ws0eghg,23.1859590000000004,113.339766999999995,31,25,0.80645161290322581,medium,
ws0eghj,23.1818390000000001,113.342513999999994,66,75,1.13636363636363636,medium,
ws0eghn,23.1818390000000001,113.343886999999995,136,115,0.84558823529411765,high,
ws0eghp,23.1818390000000001,113.345260999999994,235,178,0.75744680851063830,high,
ws0eghq,23.183212000000001,113.343886999999995,72,64,0.88888888888888889,medium,
ws0eghr,23.183212000000001,113.345260999999994,156,129,0.82692307692307692,high,
ws0eghs,23.1845859999999995,113.341140999999993,33,22,0.66666666666666667,medium,
ws0eghw,23.1845859999999995,113.343886999999995,42,42,1.00000000000000000,medium,
ws0eghx,23.1845859999999995,113.345260999999994,243,218,0.89711934156378601,high,
ws0eghz,23.1859590000000004,113.345260999999994,147,136,0.92517006802721088,high,
ws0egj0,23.1873320000000014,113.335648000000006,351,318,0.90598290598290598,high,
ws0egj1,23.1873320000000014,113.337020999999993,57,47,0.82456140350877193,medium,
ws0egj2,23.1887049999999988,113.335648000000006,571,558,0.97723292469352014,high,
ws0egj3,23.1887049999999988,113.337020999999993,121,110,0.90909090909090909,high,
ws0egj4,23.1873320000000014,113.338393999999994,40,38,0.95000000000000000,medium,
ws0egj5,23.1873320000000014,113.339766999999995,31,25,0.80645161290322581,medium,
ws0egj8,23.1900790000000008,113.335648000000006,642,587,0.91433021806853583,high,
ws0egj9,23.1900790000000008,113.337020999999993,361,343,0.95013850415512465,high,
ws0egjb,23.1914520000000017,113.335648000000006,1043,1022,0.97986577181208054,high,
ws0egjc,23.1914520000000017,113.337020999999993,161,152,0.94409937888198758,high,
ws0egjd,23.1900790000000008,113.338393999999994,112,107,0.95535714285714286,high,
ws0egjf,23.1914520000000017,113.338393999999994,38,36,0.94736842105263158,medium,
ws0egjg,23.1914520000000017,113.339766999999995,34,25,0.73529411764705882,medium,
ws0egk0,23.1818390000000001,113.346633999999995,201,148,0.73631840796019900,high,
ws0egk1,23.1818390000000001,113.348006999999996,134,148,1.10447761194029851,high,
ws0egk2,23.183212000000001,113.346633999999995,250,211,0.84400000000000000,high,
ws0egk3,23.183212000000001,113.348006999999996,279,239,0.85663082437275986,high,
ws0egk4,23.1818390000000001,113.349379999999996,54,54,1.00000000000000000,medium,
ws0egk5,23.1818390000000001,113.350753999999995,42,30,0.71428571428571429,medium,
ws0egk6,23.183212000000001,113.349379999999996,98,99,1.01020408163265306,medium,
ws0egk7,23.183212000000001,113.350753999999995,93,66,0.70967741935483871,medium,
ws0egk8,23.1845859999999995,113.346633999999995,261,196,0.75095785440613027,high,
ws0egk9,23.1845859999999995,113.348006999999996,127,92,0.72440944881889764,high,
ws0egkb,23.1859590000000004,113.346633999999995,100,52,0.52000000000000000,high,
ws0egkc,23.1859590000000004,113.348006999999996,65,50,0.76923076923076923,medium,
ws0egkd,23.1845859999999995,113.349379999999996,183,159,0.86885245901639344,high,
ws0egke,23.1845859999999995,113.350753999999995,149,134,0.89932885906040268,high,
ws0egkf,23.1859590000000004,113.349379999999996,45,27,0.60000000000000000,medium,
ws0egkg,23.1859590000000004,113.350753999999995,228,189,0.82894736842105263,high,
ws0egkh,23.1818390000000001,113.352126999999996,106,94,0.88679245283018868,high,
ws0egkk,23.183212000000001,113.352126999999996,62,60,0.96774193548387097,medium,
ws0egkm,23.183212000000001,113.353499999999997,40,26,0.65000000000000000,medium,
ws0egks,23.1845859999999995,113.352126999999996,90,70,0.77777777777777778,medium,
ws0egkt,23.1845859999999995,113.353499999999997,63,56,0.88888888888888889,medium,
ws0egku,23.1859590000000004,113.352126999999996,351,308,0.87749287749287749,high,
ws0egkv,23.1859590000000004,113.353499999999997,158,125,0.79113924050632911,high,
ws0egky,23.1859590000000004,113.354873999999995,57,50,0.87719298245614035,medium,
ws0egkz,23.1859590000000004,113.356246999999996,39,33,0.84615384615384615,medium,
ws0egm0,23.1873320000000014,113.346633999999995,49,38,0.77551020408163265,medium,
ws0egm2,23.1887049999999988,113.346633999999995,98,88,0.89795918367346939,medium,
ws0egm3,23.1887049999999988,113.348006999999996,38,28,0.73684210526315789,medium,
ws0egm5,23.1873320000000014,113.350753999999995,36,28,0.77777777777777778,medium,
ws0egm9,23.1900790000000008,113.348006999999996,52,53,1.01923076923076923,medium,
ws0egmh,23.1873320000000014,113.352126999999996,86,88,1.02325581395348837,medium,
ws0egmj,23.1873320000000014,113.353499999999997,573,574,1.00174520069808028,high,
ws0egmm,23.1887049999999988,113.353499999999997,57,46,0.80701754385964912,medium,
ws0egmn,23.1873320000000014,113.354873999999995,325,267,0.82153846153846154,high,
ws0egmp,23.1873320000000014,113.356246999999996,58,56,0.96551724137931034,medium,
ws0egmq,23.1887049999999988,113.354873999999995,193,182,0.94300518134715026,high,
ws0egmr,23.1887049999999988,113.356246999999996,179,181,1.01117318435754190,high,
ws0egmv,23.1914520000000017,113.353499999999997,71,48,0.67605633802816901,medium,
ws0egmw,23.1900790000000008,113.354873999999995,42,46,1.09523809523809524,medium,
ws0egmx,23.1900790000000008,113.356246999999996,152,129,0.84868421052631579,high,
ws0egmy,23.1914520000000017,113.354873999999995,67,47,0.70149253731343284,medium,
ws0egmz,23.1914520000000017,113.356246999999996,87,82,0.94252873563218391,medium,
ws0egn0,23.1928249999999991,113.335648000000006,668,617,0.92365269461077844,high,
ws0egn1,23.1928249999999991,113.337020999999993,36,40,1.11111111111111111,medium,
ws0egn2,23.1941990000000011,113.335648000000006,410,371,0.90487804878048780,high,
ws0egn8,23.1955719999999985,113.335648000000006,228,232,1.01754385964912281,high,
ws0egnb,23.1969449999999995,113.335648000000006,197,200,1.01522842639593909,high,
ws0egnc,23.1969449999999995,113.337020999999993,72,83,1.15277777777777778,medium,
ws0egp1,23.1983180000000004,113.337020999999993,46,47,1.02173913043478261,medium,
ws0egp4,23.1983180000000004,113.338393999999994,30,44,1.46666666666666667,medium,
ws0egpb,23.2024380000000008,113.335648000000006,33,21,0.63636363636363636,medium,
ws0egqe,23.1955719999999985,113.350753999999995,73,55,0.75342465753424658,medium,
ws0egqh,23.1928249999999991,113.352126999999996,31,35,1.12903225806451613,medium,
ws0egqj,23.1928249999999991,113.353499999999997,172,110,0.63953488372093023,high,
ws0egqk,23.1941990000000011,113.352126999999996,36,29,0.80555555555555556,medium,
ws0egqm,23.1941990000000011,113.353499999999997,78,66,0.84615384615384615,medium,
ws0egqn,23.1928249999999991,113.354873999999995,78,80,1.02564102564102564,medium,
ws0egqp,23.1928249999999991,113.356246999999996,100,93,0.93000000000000000,high,
ws0egqq,23.1941990000000011,113.354873999999995,147,142,0.96598639455782313,high,
ws0egqr,23.1941990000000011,113.356246999999996,167,129,0.77245508982035928,high,
ws0egqs,23.1955719999999985,113.352126999999996,35,25,0.71428571428571429,medium,
ws0egqt,23.1955719999999985,113.353499999999997,47,37,0.78723404255319149,medium,
ws0egqu,23.1969449999999995,113.352126999999996,92,71,0.77173913043478261,medium,
ws0egqv,23.1969449999999995,113.353499999999997,86,57,0.66279069767441860,medium,
ws0egqw,23.1955719999999985,113.354873999999995,101,67,0.66336633663366337,high,
ws0egqx,23.1955719999999985,113.356246999999996,98,93,0.94897959183673469,medium,
ws0egqy,23.1969449999999995,113.354873999999995,82,56,0.68292682926829268,medium,
ws0egqz,23.1969449999999995,113.356246999999996,105,94,0.89523809523809524,high,
ws0egrj,23.1983180000000004,113.353499999999997,50,41,0.82000000000000000,medium,
ws0egrm,23.1996919999999989,113.353499999999997,47,30,0.63829787234042553,medium,
ws0egrn,23.1983180000000004,113.354873999999995,108,67,0.62037037037037037,high,
ws0egrp,23.1983180000000004,113.356246999999996,346,260,0.75144508670520231,high,
ws0egrq,23.1996919999999989,113.354873999999995,74,54,0.72972972972972973,medium,
ws0egrr,23.1996919999999989,113.356246999999996,86,78,0.90697674418604651,medium,
ws0egrt,23.2010649999999998,113.353499999999997,86,41,0.47674418604651163,medium,
ws0egrv,23.2024380000000008,113.353499999999997,43,35,0.81395348837209302,medium,
ws0egrw,23.2010649999999998,113.354873999999995,63,45,0.71428571428571429,medium,
ws0egrx,23.2010649999999998,113.356246999999996,57,47,0.82456140350877193,medium,
ws0egry,23.2024380000000008,113.354873999999995,48,51,1.06250000000000000,medium,
ws0egrz,23.2024380000000008,113.356246999999996,54,43,0.79629629629629630,medium,
ws0egs9,23.1845859999999995,113.358993999999996,42,25,0.59523809523809524,medium,
ws0egsb,23.1859590000000004,113.357619999999997,42,37,0.88095238095238095,medium,
ws0egsc,23.1859590000000004,113.358993999999996,65,58,0.89230769230769231,medium,
ws0egsd,23.1845859999999995,113.360366999999997,30,23,0.76666666666666667,medium,
ws0egse,23.1845859999999995,113.361739999999998,36,49,1.36111111111111111,medium,
ws0egsf,23.1859590000000004,113.360366999999997,100,86,0.86000000000000000,high,
ws0egsg,23.1859590000000004,113.361739999999998,72,59,0.81944444444444444,medium,
ws0egt0,23.1873320000000014,113.357619999999997,89,78,0.87640449438202247,medium,
ws0egt1,23.1873320000000014,113.358993999999996,383,368,0.96083550913838120,high,
ws0egt2,23.1887049999999988,113.357619999999997,116,99,0.85344827586206897,high,
ws0egt3,23.1887049999999988,113.358993999999996,103,89,0.86407766990291262,high,
ws0egt4,23.1873320000000014,113.360366999999997,80,78,0.97500000000000000,medium,
ws0egt5,23.1873320000000014,113.361739999999998,59,47,0.79661016949152542,medium,
ws0egt6,23.1887049999999988,113.360366999999997,67,64,0.95522388059701493,medium,
ws0egt7,23.1887049999999988,113.361739999999998,53,36,0.67924528301886792,medium,
ws0egt8,23.1900790000000008,113.357619999999997,394,369,0.93654822335025381,high,
ws0egt9,23.1900790000000008,113.358993999999996,165,148,0.89696969696969697,high,
ws0egtb,23.1914520000000017,113.357619999999997,184,156,0.84782608695652174,high,
ws0egtc,23.1914520000000017,113.358993999999996,362,349,0.96408839779005525,high,
ws0egtd,23.1900790000000008,113.360366999999997,68,58,0.85294117647058824,medium,
ws0egte,23.1900790000000008,113.361739999999998,42,28,0.66666666666666667,medium,
ws0egtf,23.1914520000000017,113.360366999999997,268,246,0.91791044776119403,high,
ws0egtg,23.1914520000000017,113.361739999999998,71,66,0.92957746478873239,medium,
ws0egth,23.1873320000000014,113.363112999999998,38,33,0.86842105263157895,medium,
ws0egtm,23.1887049999999988,113.364486999999997,38,25,0.65789473684210526,medium,
ws0egts,23.1900790000000008,113.363112999999998,34,11,0.32352941176470588,medium,
ws0egtu,23.1914520000000017,113.363112999999998,47,45,0.95744680851063830,medium,
ws0egtv,23.1914520000000017,113.364486999999997,42,25,0.59523809523809524,medium,
ws0egty,23.1914520000000017,113.365859999999998,39,25,0.64102564102564103,medium,
ws0egtz,23.1914520000000017,113.367232999999999,51,43,0.84313725490196078,medium,
ws0egv3,23.1887049999999988,113.369979999999998,107,85,0.79439252336448598,high,
ws0egv6,23.1887049999999988,113.371352999999999,32,29,0.90625000000000000,medium,
ws0egv8,23.1900790000000008,113.368606999999997,53,35,0.66037735849056604,medium,
ws0egv9,23.1900790000000008,113.369979999999998,95,74,0.77894736842105263,medium,
ws0egvb,23.1914520000000017,113.368606999999997,93,106,1.13978494623655914,medium,
ws0egvc,23.1914520000000017,113.369979999999998,70,57,0.81428571428571429,medium,
ws0egvd,23.1900790000000008,113.371352999999999,85,87,1.02352941176470588,medium,
ws0egve,23.1900790000000008,113.372726,70,67,0.95714285714285714,medium,
ws0egvf,23.1914520000000017,113.371352999999999,55,53,0.96363636363636364,medium,
ws0egvg,23.1914520000000017,113.372726,71,82,1.15492957746478873,medium,
ws0egvs,23.1900790000000008,113.374099999999999,84,77,0.91666666666666667,medium,
ws0egvu,23.1914520000000017,113.374099999999999,124,114,0.91935483870967742,high,
ws0egvv,23.1914520000000017,113.375473,69,75,1.08695652173913043,medium,
ws0egvy,23.1914520000000017,113.376846,72,64,0.88888888888888889,medium,
ws0egvz,23.1914520000000017,113.378219999999999,37,41,1.10810810810810811,medium,
ws0egw0,23.1928249999999991,113.357619999999997,121,104,0.85950413223140496,high,
ws0egw1,23.1928249999999991,113.358993999999996,167,169,1.01197604790419162,high,
ws0egw2,23.1941990000000011,113.357619999999997,170,129,0.75882352941176471,high,
ws0egw3,23.1941990000000011,113.358993999999996,196,186,0.94897959183673469,high,
ws0egw4,23.1928249999999991,113.360366999999997,1044,903,0.86494252873563218,high,
ws0egw5,23.1928249999999991,113.361739999999998,305,231,0.75737704918032787,high,
ws0egw6,23.1941990000000011,113.360366999999997,789,694,0.87959442332065906,high,
ws0egw7,23.1941990000000011,113.361739999999998,1549,1330,0.85861846352485474,high,
ws0egw8,23.1955719999999985,113.357619999999997,93,94,1.01075268817204301,medium,
ws0egw9,23.1955719999999985,113.358993999999996,200,166,0.83000000000000000,high,
ws0egwb,23.1969449999999995,113.357619999999997,145,127,0.87586206896551724,high,
ws0egwc,23.1969449999999995,113.358993999999996,307,241,0.78501628664495114,high,
ws0egwd,23.1955719999999985,113.360366999999997,1236,937,0.75809061488673139,high,
